l_entity_id,r_business_id,_sim_score
85229,67158,1.0
65466,67311,1.0
32229,67318,1.0
80076,67318,1.0
41281,67347,0.8
72258,67360,1.0
5416,67400,0.8
49011,67537,0.8
4619,67543,0.8
17689,67543,1.0
26780,67543,1.0
53653,67549,1.0
42588,67574,1.0
551,67651,1.0
879,67675,0.8
49219,67677,0.8
58685,67695,1.0
66762,67702,1.0
93381,67708,1.0
92815,67824,1.0
92815,67825,1.0
21,67938,1.0
49506,68193,0.8
87382,68233,1.0
84546,68333,0.8
26503,68342,1.0
81392,68422,1.0
63295,68449,0.8
67418,68449,0.8
24813,68537,0.8
42215,68537,0.8
57804,68541,1.0
87561,68541,1.0
27725,68643,0.8
27725,68644,0.8
88306,68705,1.0
24235,68724,1.0
74419,68741,0.8
56203,68764,1.0
8626,68891,1.0
8626,68892,1.0
88142,68961,1.0
68752,68966,1.0
25483,68969,1.0
555,69048,1.0
40369,69078,0.8
36724,69120,1.0
10008,69266,1.0
43596,69362,1.0
26216,69486,0.8
19058,69537,1.0
31659,69586,1.0
52701,69616,0.8
2846,69644,1.0
2846,69645,1.0
2247,69678,1.0
61925,69726,1.0
31897,69744,1.0
84799,69788,1.0
30565,69923,1.0
6534,69965,1.0
17737,70046,1.0
28350,70087,0.8
56436,70090,1.0
20341,70227,1.0
86677,70243,0.8333333333333334
23782,70258,1.0
27359,70390,1.0
416,70504,0.8
36311,70506,0.8333333333333334
78834,70506,0.8333333333333334
48983,70572,1.0
33747,70579,0.8333333333333334
75964,70650,1.0
29546,70751,1.0
50439,70841,1.0
50439,70842,1.0
8428,70905,1.0
8428,70906,1.0
4217,70984,1.0
57746,71007,0.8
57746,71008,0.8
74606,71058,0.8571428571428571
82164,71129,1.0
85427,71274,1.0
74204,71286,0.8
5841,71376,1.0
12227,71433,1.0
16979,71485,1.0
40585,71491,1.0
74111,71494,0.8
74111,71495,0.8
84005,71533,1.0
30789,71688,1.0
43026,71911,1.0
43026,71912,1.0
93598,71991,1.0
18705,72159,1.0
27347,72161,0.8
67105,72227,1.0
80224,72317,1.0
90887,72317,1.0
92812,72317,1.0
62204,72364,1.0
30110,72368,0.8
58373,72533,1.0
39620,72594,1.0
39620,72595,1.0
86106,72596,1.0
55678,72642,0.8333333333333334
70748,72713,0.875
63061,72929,0.8
54044,72947,1.0
68145,72964,1.0
69279,73025,1.0
71144,73025,1.0
16708,73039,0.8
42425,73142,1.0
42425,73143,1.0
24103,73181,1.0
90385,73218,1.0
1929,73252,0.8
5515,73300,1.0
51138,73310,1.0
6906,73365,0.8
6906,73366,0.8
884,73521,1.0
64024,73536,1.0
32017,73557,1.0
64036,73633,1.0
53193,73678,1.0
75219,73678,1.0
78170,73678,1.0
90116,73682,1.0
16006,73689,1.0
81738,73753,1.0
26381,73777,0.8
82019,73808,1.0
90597,73824,1.0
40866,73889,1.0
77311,73889,1.0
70158,73905,1.0
20600,73982,1.0
25263,73982,1.0
44915,74013,0.8
44915,74014,0.8
715,74025,1.0
93675,74060,1.0
26620,74069,0.8
94363,74075,1.0
394,74086,1.0
64274,74217,1.0
54560,74277,1.0
74068,74285,0.8
16072,74298,1.0
35488,74421,1.0
93464,74433,1.0
41114,74457,0.8
12263,74486,0.8
89999,74685,1.0
88503,74687,0.8
71640,74789,1.0
71640,74790,1.0
26820,74861,0.8
73649,74900,0.8
17891,74905,1.0
40716,74916,1.0
4201,75017,1.0
22197,75258,1.0
75232,75311,1.0
65236,75364,1.0
65236,75365,1.0
17480,75386,0.8333333333333334
11606,75399,0.8
41111,75451,1.0
28919,75490,0.8
39634,75600,1.0
47991,75600,1.0
52386,75600,1.0
66158,75609,0.8
26006,75630,1.0
93434,75695,1.0
14516,75729,1.0
14516,75730,1.0
28669,75773,1.0
28669,75774,1.0
39634,75833,0.8
47991,75833,0.8
52386,75833,0.8
90656,75852,1.0
35696,75866,1.0
89442,75929,1.0
15540,76001,0.8
7063,76008,1.0
7730,76056,1.0
9193,76173,1.0
22906,76191,1.0
72706,76210,1.0
37801,76258,1.0
63886,76349,1.0
5305,76362,1.0
25060,76457,0.8
60077,76504,1.0
60077,76505,1.0
84174,76518,1.0
23483,76526,0.8333333333333334
69609,76528,0.8
73708,76566,0.8571428571428571
54253,76615,0.8
54253,76620,0.8
23773,76623,1.0
49443,76654,1.0
31881,76664,0.8
56032,76664,0.8
64191,76664,0.8
31881,76665,0.8
56032,76665,0.8
64191,76665,0.8
88239,76679,1.0
15346,76754,1.0
73528,76902,1.0
71567,77005,1.0
87584,77011,1.0
42090,77018,1.0
90520,77023,1.0
50329,77038,1.0
88111,77059,1.0
69430,77095,1.0
89999,77278,0.8571428571428571
71301,77294,1.0
67,77383,1.0
66431,77398,1.0
3434,77519,1.0
65700,77630,1.0
90918,77675,1.0
48651,77687,1.0
23554,77718,1.0
23554,77719,1.0
63347,77727,0.8
63347,77728,0.8
16227,77836,1.0
1078,77868,1.0
18826,77868,1.0
34237,77868,1.0
38141,77868,1.0
47014,77868,1.0
60936,77868,1.0
78369,77868,1.0
90524,77868,1.0
37469,77886,1.0
232,77889,1.0
58801,77889,1.0
72834,77889,1.0
86093,77889,1.0
86499,77889,1.0
27042,77933,1.0
3003,77989,1.0
13238,77989,1.0
24380,77989,1.0
33505,77989,1.0
42267,77989,1.0
46730,77989,1.0
47708,77989,1.0
51430,77989,1.0
54215,77989,1.0
94134,77989,1.0
35286,78054,1.0
92971,78075,1.0
10881,78083,1.0
10881,78084,1.0
84038,78085,1.0
49277,78211,0.8333333333333334
49277,78225,1.0
44678,78311,1.0
5769,78329,1.0
9757,78423,0.8
37044,78485,1.0
84479,78489,0.8333333333333334
39376,78529,1.0
78880,78556,0.8333333333333334
93434,78559,0.8
91543,78571,1.0
6554,78647,1.0
80290,78682,0.8
49093,78750,1.0
22921,78798,1.0
39532,78798,1.0
34643,78843,1.0
51052,78843,1.0
66015,78843,1.0
46175,78869,0.8
69168,78889,1.0
21485,78931,1.0
49710,78931,1.0
22584,78939,1.0
30343,78966,1.0
56634,78966,1.0
75714,79038,1.0
75937,79131,0.8
75066,79137,1.0
23632,79248,0.8
34128,79279,1.0
76425,79279,1.0
89248,79279,1.0
34128,79280,1.0
76425,79280,1.0
89248,79280,1.0
72320,79289,0.8
19399,79292,0.8
84797,79325,1.0
45671,79378,1.0
19399,79399,1.0
22159,79411,1.0
22063,79480,1.0
89193,79482,1.0
23483,79523,1.0
28386,79535,1.0
55151,79549,1.0
89315,79549,1.0
64221,79629,1.0
10131,79654,1.0
54214,79694,0.8
29869,79699,1.0
6554,79706,0.8
18868,79735,1.0
41623,79772,1.0
85590,79791,1.0
81939,79879,1.0
43375,79902,1.0
55306,79909,1.0
63437,79926,0.8
44281,79929,1.0
38770,79977,1.0
46369,80046,1.0
85210,80094,0.8333333333333334
77764,80115,0.8
22412,80266,1.0
20284,80335,1.0
30572,80354,1.0
41190,80354,1.0
48306,80354,1.0
73230,80439,1.0
73230,80440,1.0
23649,80501,1.0
11474,80531,1.0
11474,80532,0.8
73702,80560,0.8
52260,80563,1.0
93553,80563,1.0
67252,80661,1.0
5275,80669,1.0
43232,80669,1.0
1527,80721,1.0
65163,80754,1.0
43869,80868,1.0
1636,80938,1.0
34069,81219,0.8
11224,81279,1.0
79609,81284,1.0
79609,81285,1.0
27672,81515,1.0
27672,81518,0.8
63006,81611,1.0
21944,81678,0.8
8010,81747,1.0
91362,81950,0.8333333333333334
94065,81979,0.8
6567,82009,0.8
20537,82048,0.8
71907,82093,0.8
18797,82142,0.8
11208,82221,1.0
85922,82235,0.8
20475,82287,0.8333333333333334
61608,82287,0.8333333333333334
77252,82287,0.8333333333333334
21372,82376,0.8
2907,82381,0.8
61105,82437,0.8
11719,82484,1.0
22687,82521,0.8
23907,82560,1.0
23907,82561,1.0
21337,82646,1.0
54776,82668,1.0
2019,82699,0.8
2019,82700,1.0
14220,82723,0.8333333333333334
48073,82770,0.8
67330,82783,1.0
17532,83025,0.8
27258,83136,1.0
2732,83154,1.0
34144,83414,0.8
34144,83415,0.8
79274,83482,0.8
43517,83531,1.0
17438,83541,1.0
50776,83562,1.0
20475,83617,0.8333333333333334
61608,83617,0.8333333333333334
77252,83617,0.8333333333333334
69138,83620,1.0
94080,83673,0.8
21591,83688,1.0
26583,83757,1.0
31218,83757,1.0
62634,83757,1.0
75449,83757,1.0
44704,83790,1.0
87665,83855,0.8
66478,83961,0.8571428571428571
73713,84026,0.8
84866,84156,0.8333333333333334
25134,84176,1.0
83065,84209,0.8
5366,84354,0.8
80563,84413,1.0
88834,84413,1.0
10230,84504,1.0
56520,84522,0.8
12138,84659,1.0
33781,84682,1.0
63116,84755,1.0
90702,84803,1.0
42388,85100,1.0
16576,85104,1.0
26888,85110,1.0
19651,85125,1.0
60205,85150,1.0
32130,85237,1.0
8009,85269,1.0
27288,85286,1.0
75341,85454,1.0
24415,85472,1.0
93810,85588,1.0
93810,85589,1.0
80462,85901,0.8
52826,85975,0.8
52826,85976,0.8
82534,85992,1.0
82534,85993,1.0
53216,86054,1.0
25155,86225,1.0
25155,86226,1.0
14291,86246,1.0
69149,86363,0.8
35694,86431,1.0
44933,86440,0.8
44933,86441,0.8
73056,86480,1.0
56420,86512,0.8
68715,86614,0.8
5973,86615,1.0
20806,86643,0.8
10484,86649,0.8
79778,86656,1.0
40200,86725,0.8
30921,87071,1.0
20660,87081,0.8
75616,87249,1.0
72282,87340,1.0
27825,87576,1.0
80337,87617,1.0
75152,87725,1.0
84484,87725,1.0
75152,87726,1.0
84484,87726,1.0
38265,87751,1.0
40391,87751,1.0
85102,87824,1.0
85102,87825,1.0
74642,87862,0.8
51375,87865,1.0
1578,87920,1.0
20687,87984,1.0
8086,88151,0.8
84513,88170,1.0
56239,88175,0.8
56239,88176,0.8
64729,88217,1.0
16337,88218,0.8
20256,88220,1.0
70871,88220,1.0
90609,88265,1.0
90609,88266,1.0
4278,88280,1.0
7419,88383,1.0
59578,88383,1.0
15504,88398,0.8
540,88547,1.0
19240,88629,1.0
51656,88749,1.0
9164,88784,1.0
21452,88790,1.0
9061,88808,1.0
37501,88844,1.0
7585,89051,1.0
31123,89146,0.8
58933,89248,1.0
58933,89249,1.0
27843,89336,1.0
40455,89336,1.0
46967,89336,1.0
74782,89336,1.0
34908,89409,1.0
34908,89410,1.0
11092,89562,1.0
70396,89621,1.0
77799,89651,1.0
76141,89757,1.0
83250,89822,1.0
36626,89838,1.0
2742,90028,0.8
62447,90139,1.0
21524,90192,1.0
71796,90201,1.0
43256,90232,0.8
16968,90370,1.0
55725,90603,1.0
49655,90606,1.0
30930,90611,1.0
28856,90686,1.0
47008,90686,1.0
53240,90686,1.0
87358,90686,1.0
70929,90708,1.0
52071,90817,1.0
64183,90887,1.0
85126,90972,1.0
92328,91046,1.0
45974,91062,1.0
40967,91111,1.0
6504,91175,1.0
12540,91179,1.0
47038,91179,1.0
80918,91179,1.0
83133,91179,1.0
84732,91179,1.0
21835,91234,1.0
35184,91234,1.0
40797,91234,1.0
42947,91234,1.0
50512,91234,1.0
69680,91234,1.0
84601,91234,1.0
87210,91234,1.0
92573,91234,1.0
64053,91290,1.0
8318,91374,1.0
29701,91409,1.0
38713,91409,1.0
23988,91410,1.0
48009,91489,1.0
41700,91575,1.0
17060,91602,1.0
56085,91611,1.0
52838,91648,0.8
10354,91782,0.8333333333333334
17818,91783,1.0
15883,11,1.0
22731,47,0.8
49903,52,0.8
61469,54,1.0
72520,90,1.0
3653,120,1.0
27773,120,1.0
59739,120,1.0
66880,124,1.0
37064,139,0.8
73389,143,1.0
5390,148,1.0
15328,149,0.875
32496,151,1.0
24532,152,1.0
83290,165,1.0
94475,166,1.0
51662,167,1.0
59348,168,1.0
74050,188,1.0
39047,197,1.0
29722,201,1.0
31299,206,1.0
37527,212,1.0
37527,213,1.0
67639,214,1.0
80989,214,1.0
6982,223,1.0
38730,223,1.0
47552,228,1.0
19406,235,1.0
31860,254,1.0
72969,273,1.0
82180,278,0.8
34378,298,0.8
57816,298,1.0
4142,312,1.0
4147,312,1.0
9925,312,1.0
11093,312,1.0
19743,312,1.0
24611,312,1.0
37932,312,1.0
43669,312,1.0
47940,312,1.0
51981,312,1.0
56456,312,1.0
71309,312,1.0
83187,312,1.0
90126,312,1.0
62551,320,1.0
34893,336,1.0
6530,337,1.0
82589,345,1.0
29319,353,1.0
44430,362,1.0
49076,362,1.0
44139,363,1.0
45343,363,1.0
67674,367,1.0
36403,374,1.0
38261,377,1.0
38340,382,1.0
73768,382,1.0
4746,388,1.0
71111,388,1.0
56108,393,1.0
67101,396,1.0
14644,403,1.0
52576,404,1.0
70080,404,1.0
80683,404,1.0
22234,415,1.0
72672,417,1.0
41870,427,1.0
22355,439,1.0
50085,439,1.0
14227,443,1.0
31772,447,1.0
15000,458,1.0
15000,459,1.0
4270,478,1.0
51084,539,0.8571428571428571
53598,582,1.0
69845,592,1.0
79329,600,0.8
69509,602,1.0
79843,626,1.0
26179,631,1.0
52468,631,1.0
58740,631,1.0
92437,631,1.0
4944,671,1.0
74587,677,1.0
74587,678,1.0
53790,712,0.8
31860,720,1.0
93311,725,1.0
49194,730,1.0
74614,730,1.0
77168,732,1.0
24030,741,1.0
34569,741,1.0
38241,741,1.0
57817,741,1.0
61282,741,0.8
65977,741,1.0
71727,741,1.0
60603,756,1.0
13557,760,1.0
2620,771,1.0
11727,781,1.0
39667,781,1.0
58191,781,0.8
70848,781,0.8
93822,781,0.8
15925,794,1.0
45094,794,1.0
45299,794,1.0
67476,794,1.0
58515,802,1.0
58515,803,1.0
42995,807,1.0
39920,818,1.0
53159,825,1.0
7662,828,1.0
22720,836,1.0
11121,838,1.0
11051,876,1.0
82913,876,1.0
69270,891,1.0
88483,891,1.0
29189,914,1.0
646,915,1.0
8365,920,1.0
6185,949,1.0
71202,967,1.0
6446,989,1.0
6446,990,1.0
13364,992,1.0
35297,1006,1.0
30997,1018,1.0
87089,1018,1.0
10627,1036,1.0
53598,1037,1.0
80828,1050,1.0
47109,1056,1.0
4333,1058,1.0
6485,1058,1.0
51587,1058,1.0
65639,1058,1.0
30870,1061,1.0
3818,1068,1.0
3510,1078,1.0
26944,1081,1.0
77886,1083,1.0
14055,1099,1.0
64956,1111,1.0
64956,1112,1.0
63984,1114,1.0
39160,1119,1.0
89488,1120,1.0
73222,1127,1.0
39780,1140,1.0
75450,1141,1.0
83662,1141,1.0
70372,1170,1.0
27682,1189,1.0
38002,1194,1.0
31668,1210,1.0
67030,1222,1.0
69468,1264,1.0
69468,1265,1.0
41753,1266,1.0
82188,1274,1.0
16743,1317,1.0
22355,1330,1.0
50085,1330,1.0
39949,1344,1.0
40959,1358,1.0
45869,1361,1.0
27910,1366,1.0
83798,1384,1.0
26717,1405,1.0
77966,1413,1.0
81811,1413,1.0
87158,1413,1.0
22068,1431,1.0
19929,1434,1.0
52064,1446,1.0
75914,1451,1.0
10142,1459,1.0
46086,1486,1.0
49645,1525,1.0
1507,1530,1.0
60460,1530,1.0
79983,1530,1.0
2241,1531,1.0
43076,1536,1.0
66772,1576,1.0
75407,1580,1.0
54969,1588,1.0
71824,1593,1.0
42703,1595,1.0
2724,1603,1.0
23615,1603,1.0
32634,1607,1.0
76737,1620,1.0
5458,1629,1.0
22774,1638,0.8333333333333334
29155,1643,1.0
61160,1648,1.0
64157,1648,1.0
64390,1648,1.0
76189,1648,1.0
43196,1655,1.0
74788,1660,1.0
85972,1673,1.0
92986,1694,1.0
8532,1696,1.0
32644,1697,1.0
11051,1704,1.0
82913,1704,1.0
2583,1706,1.0
42767,1711,1.0
28428,1724,0.8333333333333334
94300,1732,1.0
13774,1733,1.0
30966,1749,0.8571428571428571
14347,1750,1.0
43249,1755,1.0
70462,1756,1.0
34194,1772,1.0
29541,1801,1.0
37369,1807,0.8181818181818182
38305,1823,1.0
65610,1832,1.0
2485,1835,1.0
39588,1839,1.0
69453,1844,1.0
3452,1860,1.0
22708,1891,1.0
61160,1909,1.0
64157,1909,1.0
64390,1909,1.0
76189,1909,1.0
51060,1914,1.0
5671,1925,1.0
90219,1937,1.0
91924,1944,1.0
14501,1966,1.0
13104,1971,1.0
22708,1992,1.0
44710,1993,1.0
73779,1993,1.0
9721,2000,1.0
22604,2000,1.0
66801,2000,1.0
9721,2001,1.0
22604,2001,1.0
66801,2001,1.0
23157,2014,1.0
23157,2015,1.0
19311,2036,1.0
72312,2046,1.0
83705,2078,1.0
498,2080,1.0
43387,2096,1.0
51270,2097,0.8
36964,2103,1.0
29471,2142,1.0
8755,2143,1.0
11690,2143,1.0
11817,2143,1.0
16119,2143,1.0
19810,2143,1.0
20817,2143,1.0
22244,2143,1.0
33051,2143,1.0
34968,2143,1.0
37782,2143,1.0
41892,2143,1.0
42653,2143,1.0
43471,2143,1.0
44216,2143,1.0
50705,2143,1.0
52102,2143,1.0
52566,2143,1.0
53717,2143,1.0
59666,2143,1.0
61042,2143,1.0
61177,2143,1.0
61876,2143,1.0
69054,2143,1.0
72377,2143,1.0
75596,2143,1.0
79083,2143,1.0
79318,2143,1.0
79629,2143,1.0
79961,2143,1.0
85534,2143,1.0
90195,2143,1.0
90742,2143,1.0
8755,2144,1.0
11690,2144,1.0
11817,2144,1.0
16119,2144,1.0
19810,2144,1.0
20817,2144,1.0
22244,2144,1.0
33051,2144,1.0
34968,2144,1.0
37782,2144,1.0
41892,2144,1.0
42653,2144,1.0
43471,2144,1.0
44216,2144,1.0
50705,2144,1.0
52102,2144,1.0
52566,2144,1.0
53717,2144,1.0
59666,2144,1.0
61042,2144,1.0
61177,2144,1.0
61876,2144,1.0
69054,2144,1.0
72377,2144,1.0
75596,2144,1.0
79083,2144,1.0
79318,2144,1.0
79629,2144,1.0
79961,2144,1.0
85534,2144,1.0
90195,2144,1.0
90742,2144,1.0
21170,2164,1.0
18383,2220,1.0
58894,2239,1.0
18381,2241,1.0
6982,2243,1.0
38730,2243,1.0
65791,2255,1.0
74727,2255,1.0
36580,2257,1.0
71050,2259,1.0
42060,2268,1.0
79176,2268,1.0
74387,2284,1.0
58598,2305,1.0
54700,2308,1.0
76536,2309,1.0
72950,2322,1.0
17153,2329,1.0
28158,2329,1.0
42072,2329,1.0
49728,2329,1.0
70744,2339,1.0
13519,2370,1.0
38558,2382,1.0
12347,2408,1.0
31898,2409,0.8
21130,2412,1.0
67947,2412,1.0
76931,2412,1.0
87017,2431,1.0
35567,2432,1.0
38640,2432,1.0
22161,2446,1.0
74622,2446,1.0
53876,2475,0.8
5253,2485,1.0
60951,2492,1.0
45978,2494,1.0
61381,2512,1.0
17069,2519,1.0
43098,2534,1.0
14990,2567,1.0
91435,2571,1.0
4043,2580,1.0
4812,2580,1.0
6569,2580,1.0
10897,2580,1.0
10984,2580,1.0
13881,2580,1.0
18167,2580,1.0
18222,2580,1.0
19396,2580,1.0
22882,2580,1.0
23536,2580,1.0
33485,2580,1.0
35210,2580,1.0
39494,2580,1.0
41558,2580,1.0
47288,2580,1.0
52067,2580,1.0
53568,2580,1.0
56533,2580,1.0
65122,2580,1.0
71192,2580,1.0
74019,2580,1.0
74325,2580,1.0
81252,2580,1.0
87715,2580,1.0
89634,2580,1.0
90881,2580,1.0
91426,2580,1.0
94498,2580,1.0
90951,2587,1.0
7700,2599,1.0
18258,2599,1.0
26708,2599,1.0
36131,2599,1.0
36296,2599,1.0
40411,2599,1.0
48766,2599,1.0
69028,2599,1.0
79735,2599,1.0
85072,2599,1.0
90453,2599,1.0
92405,2609,1.0
1909,2646,1.0
1909,2647,1.0
66779,2679,1.0
21036,2691,1.0
86059,2694,1.0
33763,2702,1.0
33763,2703,1.0
18133,2736,1.0
21288,2740,1.0
19812,2744,1.0
20597,2744,1.0
25648,2744,1.0
26345,2744,1.0
41533,2744,1.0
47451,2744,1.0
57963,2744,1.0
84617,2744,1.0
86347,2744,1.0
90753,2744,1.0
67324,2787,1.0
6858,2791,1.0
31008,2806,1.0
75037,2810,1.0
87999,2815,1.0
1507,2845,1.0
60460,2845,1.0
79983,2845,1.0
67440,2856,1.0
36964,2863,1.0
72909,2864,1.0
34634,2877,1.0
68252,2882,1.0
66839,2901,1.0
44436,2927,1.0
82833,2929,1.0
58822,2934,1.0
83162,2934,1.0
7318,2946,1.0
12731,2946,1.0
14312,2946,1.0
20331,2946,1.0
32784,2946,1.0
33082,2946,1.0
34155,2946,1.0
40754,2946,1.0
45147,2946,1.0
53265,2946,1.0
71070,2946,1.0
91483,2946,1.0
42797,2949,1.0
59823,2949,1.0
61605,2949,1.0
85485,3005,1.0
85485,3006,1.0
60849,3021,1.0
23043,3026,1.0
62733,3041,1.0
27208,3043,1.0
27208,3044,1.0
79389,3059,1.0
45385,3066,1.0
47917,3069,0.8
60233,3073,1.0
50973,3092,1.0
56437,3092,0.8
50973,3093,1.0
56437,3093,0.8
21639,3102,1.0
79388,3104,1.0
90200,3150,1.0
46630,3175,1.0
4402,3187,1.0
84749,3187,1.0
85537,3190,1.0
74139,3194,1.0
82180,3203,0.8
61180,3210,1.0
61180,3211,1.0
15825,3218,1.0
86348,3218,1.0
17058,3224,1.0
38538,3239,1.0
46249,3244,1.0
46249,3245,1.0
41221,3308,1.0
82180,3320,0.8
39949,3342,0.8
15328,3346,0.875
53802,3362,1.0
53383,3363,1.0
16806,3368,1.0
61697,3391,1.0
44170,3393,1.0
60240,3393,1.0
44170,3394,1.0
60240,3394,1.0
37762,3407,1.0
69267,3418,1.0
73175,3418,1.0
61028,3440,1.0
44997,3449,1.0
79389,3450,1.0
57439,3459,1.0
84357,3475,1.0
84357,3476,1.0
65141,3486,1.0
8743,3502,1.0
19984,3502,1.0
21798,3522,1.0
13567,3539,1.0
30842,3565,1.0
9706,3580,1.0
36326,3582,1.0
70772,3582,1.0
72041,3582,1.0
36326,3583,1.0
70772,3583,1.0
72041,3583,1.0
82705,3594,1.0
70173,3597,1.0
70173,3598,1.0
41488,3600,1.0
41488,3601,1.0
77809,3610,1.0
82188,3615,1.0
82180,3630,0.8
54449,3641,1.0
43340,3653,1.0
18839,3655,1.0
25740,3655,1.0
30950,3655,1.0
86736,3664,1.0
72909,3666,1.0
88275,3669,1.0
91697,3681,1.0
17578,3685,1.0
8797,3692,1.0
8797,3693,1.0
17578,3694,1.0
2756,3697,1.0
21261,3721,1.0
49888,3722,1.0
59430,3722,1.0
21261,3726,1.0
82180,3728,0.8
18626,3736,1.0
43475,3736,1.0
66286,3736,1.0
61926,3752,1.0
7015,3769,1.0
18387,3787,1.0
11051,3792,1.0
82913,3792,1.0
29319,3808,0.8
81417,3809,1.0
67054,3822,1.0
60763,3825,1.0
60763,3826,1.0
31466,3834,1.0
61826,3834,0.8
31466,3835,1.0
61826,3835,0.8
23882,3865,1.0
91348,3872,1.0
54969,3889,1.0
35790,3892,1.0
60530,3892,1.0
81868,3927,1.0
81868,3928,1.0
19812,3937,1.0
20597,3937,1.0
25648,3937,1.0
26345,3937,1.0
41533,3937,1.0
47451,3937,1.0
57963,3937,1.0
84617,3937,1.0
86347,3937,1.0
90753,3937,1.0
79675,3941,1.0
89555,3945,1.0
5677,3984,1.0
10804,3984,1.0
68741,3984,1.0
71788,3984,1.0
54319,3991,1.0
75606,4016,1.0
37175,4021,1.0
38200,4021,1.0
67730,4022,1.0
23299,4026,1.0
52082,4039,1.0
56663,4046,1.0
52704,4077,1.0
28540,4086,1.0
67820,4127,1.0
29114,4140,1.0
76622,4140,1.0
80898,4163,1.0
54711,4184,1.0
61697,4192,1.0
34419,4195,1.0
67674,4204,0.8
41739,4231,1.0
10028,4235,0.8
14278,4263,1.0
55792,4266,1.0
4428,4275,1.0
9813,4275,1.0
11044,4275,1.0
14067,4275,1.0
18388,4275,1.0
31857,4275,1.0
39167,4275,1.0
40814,4275,1.0
41237,4275,1.0
44443,4275,1.0
45607,4275,1.0
46590,4275,1.0
55381,4275,1.0
60938,4275,1.0
63215,4275,1.0
71285,4275,1.0
73552,4275,1.0
74048,4275,1.0
76710,4275,1.0
79243,4275,1.0
10465,4276,1.0
10639,4300,0.8
61733,4300,0.8
67971,4300,0.8
81943,4300,0.8
63292,4313,1.0
86853,4313,1.0
32644,4328,1.0
42636,4331,1.0
32711,4334,1.0
529,4335,1.0
20405,4335,1.0
39911,4335,1.0
71765,4335,1.0
82225,4337,1.0
8831,4349,1.0
4808,4359,1.0
94234,4359,1.0
77217,4376,1.0
81485,4382,1.0
86826,4389,1.0
32662,4390,1.0
76045,4403,1.0
16846,4476,1.0
79273,4496,1.0
19596,4524,1.0
28759,4528,1.0
28746,4556,1.0
28746,4557,1.0
43585,4570,1.0
64491,4583,1.0
48918,4598,1.0
35191,4608,1.0
9849,4615,1.0
10652,4615,1.0
17436,4615,0.8
22243,4615,0.8
60253,4615,1.0
80295,4615,0.8
9849,4616,1.0
10652,4616,1.0
17436,4616,0.8
22243,4616,0.8
60253,4616,1.0
80295,4616,0.8
84333,4648,1.0
84333,4649,1.0
3703,4675,1.0
33330,4686,1.0
79731,4694,1.0
56006,4697,1.0
54565,4715,1.0
15914,4730,1.0
50005,4744,1.0
75876,4744,0.8
88940,4744,1.0
30282,4771,1.0
41158,4771,1.0
92669,4783,1.0
10866,4803,1.0
8073,4805,1.0
39924,4805,1.0
37527,4836,1.0
37527,4837,1.0
9588,4853,1.0
38575,4853,1.0
44764,4853,1.0
49284,4853,1.0
73714,4864,1.0
8740,4870,1.0
46821,4903,1.0
4356,4911,1.0
82180,4912,0.8
27995,4915,1.0
54380,4924,1.0
14985,4961,1.0
44977,4961,1.0
69489,4961,1.0
18170,4981,1.0
63899,4987,0.8
2123,5047,1.0
43401,5047,1.0
31975,5054,1.0
31834,5093,1.0
49270,5099,1.0
68825,5106,0.8
68825,5107,0.8
22161,5129,1.0
74622,5129,1.0
92595,5132,1.0
28254,5137,1.0
32711,5141,1.0
79915,5163,1.0
51599,5175,1.0
16683,5180,1.0
61553,5180,1.0
73994,5180,1.0
74665,5220,0.8
44094,5239,1.0
4428,5251,1.0
9813,5251,1.0
11044,5251,1.0
14067,5251,1.0
18388,5251,1.0
31857,5251,1.0
39167,5251,1.0
40814,5251,1.0
41237,5251,1.0
44443,5251,1.0
45607,5251,1.0
46590,5251,1.0
55381,5251,1.0
60938,5251,1.0
63215,5251,1.0
71285,5251,1.0
73552,5251,1.0
74048,5251,1.0
76710,5251,1.0
79243,5251,1.0
2441,5262,1.0
55871,5271,1.0
55871,5272,1.0
15942,5278,1.0
1505,5282,1.0
25965,5282,1.0
33706,5282,1.0
58949,5282,1.0
72814,5283,1.0
67882,5284,1.0
34025,5289,1.0
71076,5296,1.0
67599,5299,1.0
41305,5305,1.0
75079,5305,1.0
41305,5306,1.0
75079,5306,1.0
30976,5329,1.0
93982,5329,1.0
20659,5331,1.0
73520,5331,1.0
8498,5372,1.0
7125,5382,1.0
89510,5386,1.0
63404,5388,0.8
73347,5388,0.8
92479,5391,1.0
33071,5395,1.0
11705,5398,1.0
30174,5405,1.0
53152,5405,1.0
26044,5412,1.0
77266,5412,1.0
13354,5415,1.0
54147,5426,1.0
31636,5440,1.0
81055,5471,1.0
17983,5474,1.0
39145,5479,1.0
14817,5490,1.0
11542,5501,1.0
15328,5514,0.875
15328,5541,0.875
24361,5548,1.0
45994,5548,1.0
40260,5577,1.0
18559,5588,1.0
13901,5592,1.0
31678,5592,1.0
13901,5593,1.0
31678,5593,1.0
36829,5595,1.0
4428,5596,1.0
9813,5596,1.0
11044,5596,1.0
14067,5596,1.0
18388,5596,1.0
31857,5596,1.0
39167,5596,1.0
40814,5596,1.0
41237,5596,1.0
44443,5596,1.0
45607,5596,1.0
46590,5596,1.0
55381,5596,1.0
60938,5596,1.0
63215,5596,1.0
71285,5596,1.0
73552,5596,1.0
74048,5596,1.0
76710,5596,1.0
79243,5596,1.0
